frame_id,points
38016,69548
38017,67932
38018,68622
38019,68605
38020,67958
38021,68912
38022,68979
38023,70562
38024,68299
38025,68817
38026,68720
38027,69020
38028,69062
38029,68587
38030,67856
38031,69747
38032,69294
38033,69679
38034,69274
38035,69283
38036,69456
38037,69771
38038,68692
38039,69102
38040,67990
38041,68762
38042,68587
38043,70283
38044,68732
38045,69027
38046,69460
38047,68639
38048,69439
38049,68790
38050,70187
38051,68272
38052,69224
38053,69392
38054,67774
38055,68789
38056,69834
38057,68371
38058,70350
38059,69151
38060,68846
38061,69333
38062,69528
38063,69664
38064,70424
38065,69612
38066,70267
38067,68429
38068,68081
38069,68950
38070,69011
38071,68867
38072,70909
38073,69772
38074,70407
38075,69428
38076,69957
38077,69912
38078,69731
38079,69384
38080,69720
38081,68357
38082,70134
38083,69764
38084,70804
38085,69225
38086,70491
38087,65781
38088,69512
38089,69966
38090,71260
38091,67774
38092,68760
38093,70678
38094,69109
38095,71937
38096,67843
38097,69051
38098,69304
38099,69835
38100,69237
38101,70482
38102,70697
38103,70199
38104,70685
38105,69915
38106,67826
38107,70892
38108,70423
38109,70866
38110,70403
38111,69474
38112,70170
38113,70652
38114,70472
38115,67767
38116,69412
38117,68181
38118,69893
38119,69196
38120,69283
38121,70536
38122,69663
38123,70671
38124,69117
38125,68817
38126,70504
38127,69711
38128,69185
38129,70841
38130,71303
38131,70741
38132,70862
38133,69847
38134,70316
38135,70658
38136,71774
38137,69748
38138,71505
38139,70552
38140,70707
38141,71095
38142,71650
38143,70422
38144,70185
38145,69770
38146,71075
38147,71633
38148,70211
38149,70161
38150,70585
38151,70701
38152,70570
38153,70325
38154,69444
38155,69506
38156,68505
38157,71109
38158,67368
38159,68528
38160,70486
38161,71372
38162,70869
38163,69263
38164,70272
38165,71204
38166,70352
38167,71290
38168,70774
38169,69674
38170,69629
38171,69425
38172,71299
38173,70806
38174,70580
38175,71814
38176,70916
38177,69585
38178,70678
38179,70756
38180,68961
38181,68952
38182,69439
38183,69176
38184,69700
38185,70587
38186,70985
38187,69998
38188,70290
38189,68903
38190,68855
38191,70549
38192,70096
38193,72051
38194,69195
38195,70405
38196,71138
38197,70493
38198,68564
38199,68391
38200,69770
38201,71022
38202,70647
38203,69509
38204,70600
38205,70322
38206,70135
38207,70664
38208,69517
38209,70147
38210,68591
38211,70419
38212,67692
38213,67854
38214,70550
38215,70012
38216,69338
38217,69728
38218,67832
38219,69592
38220,69712
38221,68953
38222,69340
38223,69159
38224,69162
38225,69585
38226,68659
38227,70054
38228,68812
38229,70902
38230,68433
38231,69093
38232,68878
38233,70444
38234,70657
38235,70433
38236,70002
38237,68732
38238,69882
38239,70625
38240,69231
38241,69385
38242,69636
38243,70844
38244,70474
38245,67455
38246,68989
38247,69522
38248,69922
38249,68765
38250,70610
38251,68548
38252,68785
38253,68395
38254,70181
38255,68564
38256,70154
38257,69097
38258,70524
38259,70204
38260,68925
38261,68826
38262,69953
38263,69037
38264,69397
38265,69682
38266,70433
38267,70464
38268,69059
38269,69196
38270,69464
38271,69648
38272,69173
38273,69119
38274,69911
38275,68384
38276,68627
38277,70157
38278,68719
38279,69720
38280,70454
38281,67801
38282,70183
38283,70475
38284,70399
38285,69880
38286,70407
38287,70077
38288,69577
38289,69813
38290,69104
38291,70345
38292,68962
38293,68964
38294,69255
38295,70127
38296,70726
38297,69796
38298,70749
38299,69846
38300,69219
38301,69097
38302,70376
38303,71133
38304,70145
38305,70584
38306,70088
38307,70330
38308,69773
38309,68047
38310,68671
38311,70766
38312,68959
38313,71731
38314,70330
38315,67748
38316,70570
38317,70244
38318,69941
38319,70231
38320,70100
38321,69911
38322,68976
38323,70829
38324,70534
38325,69315
38326,72173
38327,68731
38328,69963
38329,69367
38330,70770
38331,71318
38332,70342
38333,68480
38334,70296
38335,70250
38336,67442
38337,71003
38338,72344
38339,71706
38340,69764
38341,70134
38342,70686
38343,69592
38344,69777
38345,72323
38346,69593
38347,71466
38348,69255
38349,72146
38350,70704
38351,71309
38352,70441
38353,70710
38354,71532
38355,71250
38356,71550
38357,71010
38358,72023
38359,71711
38360,70904
38361,71033
38362,70755
38363,70419
38364,70719
38365,70981
38366,69094
38367,69561
38368,69935
38369,70987
38370,70751
38371,70530
38372,70115
38373,70636
38374,71289
38375,69878
38376,71600
38377,70908
38378,72867
38379,71764
38380,71076
38381,72008
38382,70832
38383,71102
38384,69159
38385,70428
38386,72214
38387,69909
38388,70836
38389,70891
38390,70345
38391,70950
38392,70149
38393,71467
38394,70980
38395,71396
38396,71167
38397,70898
38398,71419
38399,70545
38400,71948
38401,71379
38402,71563
38403,71285
38404,71425
38405,72012
38406,71531
38407,71979
38408,69529
38409,70848
38410,71854
38411,72102
38412,71110
38413,71315
38414,71765
38415,72681
38416,71088
38417,70619
38418,71610
38419,70230
38420,72209
38421,71123
38422,71677
38423,71019
38424,70702
38425,70008
38426,71918
38427,70116
38428,70469
38429,71376
38430,72056
38431,71268
38432,72999
38433,71883
38434,70879
38435,70926
38436,70900
38437,70392
38438,71260
38439,71745
38440,72707
38441,71763
38442,72004
38443,71092
38444,70703
38445,71242
38446,70644
38447,72356
38448,71106
38449,72805
38450,71222
38451,72215
38452,72890
38453,71595
38454,72574
38455,71675
38456,73514
38457,71048
38458,72578
38459,73645
38460,72684
38461,72879
38462,72165
38463,72820
38464,72673
38465,72504
38466,72663
38467,72942
38468,72651
38469,72428
38470,73684
38471,72977
38472,72832
38473,73056
38474,73657
38475,72826
38476,73197
38477,73040
38478,72811
38479,73745
38480,73943
38481,73547
38482,73345
38483,72718
38484,74029
38485,72904
38486,72773
38487,73642
38488,73240
38489,72986
38490,73462
38491,72304
38492,73379
38493,73346
38494,73497
38495,73297
38496,72775
38497,73220
38498,73968
38499,73870
38500,72663
38501,73679
38502,72955
38503,73102
38504,74056
38505,74656
38506,73087
38507,73834
38508,73523
38509,73579
38510,72991
38511,73735
38512,74023
38513,73595
38514,73559
38515,73583
38516,74027
38517,73350
38518,74166
38519,74790
38520,73620
38521,73886
38522,73498
38523,73884
38524,73738
38525,73862
38526,73826
38527,73685
38528,74302
38529,74814
38530,73313
38531,73889
38532,73591
38533,74212
38534,73334
38535,73884
38536,74169
38537,74008
38538,73976
38539,73565
38540,73580
38541,73684
38542,74604
38543,74414
38544,75166
38545,74195
38546,74026
38547,73865
38548,73264
38549,73502
38550,73497
38551,74108
38552,75192
38553,74027
38554,74557
38555,74111
38556,74086
38557,74386
38558,72878
38559,73379
38560,74016
38561,73862
38562,73291
38563,74267
38564,73197
38565,74130
38566,74160
38567,74326
38568,73081
38569,73928
38570,74437
38571,73274
38572,73397
38573,73793
38574,73869
38575,74080
38576,73606
38577,73984
38578,74031
38579,74039
38580,73578
38581,72926
38582,73241
38583,74242
38584,73556
38585,72996
38586,73587
38587,74139
38588,73498
38589,74467
38590,73385
38591,74117
38592,73353
38593,74186
38594,73324
38595,73486
38596,73215
38597,73797
38598,74154
38599,73535
38600,73437
38601,72955
38602,73183
38603,72849
38604,73214
38605,74197
38606,74083
38607,74032
38608,73828
38609,73164
38610,72683
38611,72237
38612,72659
38613,73203
38614,73131
38615,72141
38616,72355
38617,73497
38618,72449
38619,72867
38620,73076
38621,72916
38622,73789
38623,72206
38624,73066
38625,73581
38626,71740
38627,73485
38628,72934
38629,73190
38630,73447
38631,74096
38632,73427
38633,73915
38634,73364
38635,73766
38636,72746
38637,73398
38638,73399
38639,73186
38640,72154
38641,72393
38642,73089
38643,73109
38644,72830
38645,72426
38646,73573
38647,72263
38648,72836
38649,72812
38650,73018
38651,72980
38652,73280
38653,72973
38654,73669
38655,73087
38656,72155
38657,73793
38658,73156
38659,72630
38660,72998
38661,72198
38662,73114
38663,72575
38664,72584
38665,72372
38666,73265
38667,71892
38668,72721
38669,72916
38670,73778
38671,72694
38672,72484
38673,73353
38674,73427
38675,72108
38676,73564
38677,72899
38678,72772
38679,73755
38680,72047
38681,73004
38682,73141
38683,72443
38684,73806
38685,72111
38686,72633
38687,73270
38688,73103
38689,72405
38690,72625
38691,73061
38692,72746
38693,72409
38694,73406
38695,73947
38696,72236
38697,71879
38698,72259
38699,72400
38700,73013
38701,73705
38702,72355
38703,72506
38704,71958
38705,73035
38706,72987
38707,73838
38708,72282
38709,74035
38710,72433
38711,72409
38712,73680
38713,72065
38714,72397
38715,72922
38716,72471
38717,72182
38718,72515
38719,72048
38720,69486
38721,73130
38722,72179
38723,73446
38724,72752
38725,72321
38726,73165
38727,71805
38728,73235
38729,72347
38730,73373
38731,72575
38732,72456
38733,72252
38734,72614
38735,72785
38736,73430
38737,73979
38738,72666
38739,73253
38740,72433
38741,73095
38742,74076
38743,73536
38744,73446
38745,73585
38746,72971
38747,74593
38748,72801
38749,73550
38750,73801
38751,73234
38752,73153
38753,73192
38754,73391
38755,74409
38756,73902
38757,72810
38758,74293
38759,73419
38760,73204
38761,74527
38762,73040
38763,72829
38764,73395
38765,73066
38766,73386
38767,73617
38768,74280
38769,73391
38770,74126
38771,73043
38772,73511
38773,73877
38774,73221
38775,73864
38776,73981
38777,72514
38778,72003
38779,72932
38780,73262
38781,73819
38782,74101
38783,72727
38784,72904
38785,73194
38786,73702
38787,72057
38788,72526
38789,72911
38790,72012
38791,73571
38792,72754
38793,73377
38794,73500
38795,73709
38796,72885
38797,72277
38798,73951
38799,72190
38800,72755
38801,72990
38802,73117
38803,72212
38804,72818
38805,72696
38806,72208
38807,73923
38808,72640
38809,72788
38810,73411
38811,72611
38812,73159
38813,72841
38814,72988
38815,72000
38816,72446
38817,73201
38818,73566
38819,73786
38820,73303
38821,73750
38822,72768
38823,73121
38824,73074
38825,72219
38826,72910
38827,72379
38828,73928
38829,73379
38830,73031
38831,72314
38832,73642
38833,73815
38834,72918
38835,72331
38836,72752
38837,73548
38838,74365
38839,72351
38840,71682
38841,72870
38842,73019
38843,74415
38844,73127
38845,72742
38846,73504
38847,73425
38848,73199
38849,73291
38850,73177
38851,73718
38852,72758
38853,73253
38854,72490
38855,71848
38856,73168
38857,73141
38858,73644
38859,72225
38860,73223
38861,73638
38862,73479
38863,72199
38864,73585
38865,72140
38866,72321
38867,71735
38868,72152
38869,73015
38870,72750
38871,73110
38872,73234
38873,72023
38874,72103
38875,72730
38876,72813
38877,72774
38878,71480
38879,73646
38880,72915
38881,71441
38882,72784
38883,74041
38884,72046
38885,73038
38886,72577
38887,73037
38888,72537
38889,72660
38890,72729
38891,72845
38892,73581
38893,73550
38894,73455
38895,72778
38896,72899
38897,72898
38898,73611
38899,72941
38900,72886
38901,73678
38902,73875
38903,73806
38904,73974
38905,74086
38906,74107
38907,72963
38908,73197
38909,73519
38910,74020
38911,72949
38912,74136
38913,73814
38914,72875
38915,74045
38916,73284
38917,73146
38918,72447
38919,73524
38920,73114
38921,74125
38922,72791
38923,73505
38924,73330
38925,73804
38926,74139
38927,74879
38928,72423
38929,73807
38930,72782
38931,73742
38932,73487
38933,72898
38934,73895
38935,74613
38936,73450
38937,72767
38938,73106
38939,73807
38940,73891
38941,74079
38942,73033
38943,73224
38944,73650
38945,73917
38946,73767
38947,74598
38948,73602
38949,74269
38950,74244
38951,73574
38952,73086
38953,73062
38954,73514
38955,74338
38956,74296
38957,73983
38958,73857
38959,74720
38960,72725
38961,74453
38962,74462
38963,73912
38964,73474
38965,73205
38966,74865
38967,73751
38968,73748
38969,73327
38970,74484
38971,74306
38972,74288
38973,73606
38974,75221
38975,73781
38976,74679
38977,73651
38978,74898
38979,74468
38980,73948
38981,74732
38982,74823
38983,74474
38984,74854
38985,74223
38986,73662
38987,74438
38988,74962
38989,74351
38990,75080
38991,73458
38992,73932
38993,74179
38994,74389
38995,74757
38996,74700
38997,75178
38998,74074
38999,74915
39000,74182
39001,74717
39002,73953
39003,74645
39004,74150
39005,74346
39006,74528
39007,74842
39008,73429
39009,74558
39010,74936
39011,74132
39012,74247
39013,74880
39014,73606
39015,74752
39016,74293
39017,74105
39018,73527
39019,73980
39020,75547
39021,74389
39022,74909
39023,74150
39024,74294
39025,75732
39026,75235
39027,75515
39028,74054
39029,73608
39030,74125
39031,74784
39032,74177
39033,74364
39034,74901
39035,75161
39036,74839
39037,75090
39038,75486
39039,75191
39040,74649
39041,76075
39042,75504
39043,74196
39044,75319
39045,74180
39046,74861
39047,75344
39048,74929
39049,73450
39050,74360
39051,74604
39052,75375
39053,74576
39054,75332
39055,74828
39056,75725
39057,75056
39058,74622
39059,74474
39060,74584
39061,74735
39062,74813
39063,74935
39064,74938
39065,73445
39066,75059
39067,74328
39068,74347
39069,73998
39070,74310
39071,75463
39072,74271
39073,74376
39074,74415
39075,74522
39076,74209
39077,74683
39078,74417
39079,73814
39080,74586
39081,74672
39082,75516
39083,74500
39084,74253
39085,74583
39086,74410
39087,76410
39088,74045
39089,74254
39090,74087
39091,75826
39092,73747
39093,74492
39094,74154
39095,74866
39096,74481
39097,75306
39098,74366
39099,74701
39100,74861
39101,74047
39102,74592
39103,74072
39104,74133
39105,74390
39106,74359
39107,74592
39108,74695
39109,74284
39110,74186
39111,74259
39112,74448
39113,74040
39114,73687
39115,73437
39116,75270
39117,74879
39118,75036
39119,74493
39120,73870
39121,74775
39122,75278
39123,74671
39124,74368
39125,74808
39126,74040
39127,74121
39128,73949
39129,74238
39130,73829
39131,74720
39132,73625
39133,74291
39134,75084
39135,75177
39136,74891
39137,73833
39138,73963
39139,74342
39140,74844
39141,74565
39142,74323
39143,74374
39144,74498
39145,74179
39146,74909
39147,75141
39148,74285
39149,74167
39150,74160
39151,74669
39152,74215
39153,74203
39154,74821
39155,75014
39156,73795
39157,75865
39158,74457
39159,74598
39160,75227
39161,75223
39162,74097
39163,74369
39164,74608
39165,75455
39166,75505
39167,74618
39168,74905
39169,75430
39170,75540
39171,74378
39172,74697
39173,74444
39174,75519
39175,75116
39176,74710
39177,74918
39178,74586
39179,75344
39180,74690
39181,75471
39182,75484
39183,75451
39184,75571
39185,75643
39186,75526
39187,75627
39188,75306
39189,74639
39190,74855
39191,76189
39192,76374
39193,75779
39194,75127
39195,76896
39196,74999
39197,76283
39198,76220
39199,76713
39200,76057
39201,75440
39202,76107
39203,76376
39204,75174
39205,75649
39206,75710
39207,75677
39208,76612
39209,76732
39210,76408
39211,76563
39212,76007
39213,76390
39214,75608
39215,76209
39216,75454
39217,76863
39218,74958
39219,76473
39220,76219
39221,76718
39222,76831
39223,77098
39224,76057
39225,77550
39226,76013
39227,76037
39228,76773
39229,76713
39230,75650
39231,75589
39232,76833
39233,77041
39234,76136
39235,76881
39236,76742
39237,75537
39238,77639
39239,76341
39240,76435
39241,77684
39242,75878
39243,76287
39244,75682
39245,76239
39246,76676
39247,76875
39248,77302
39249,76703
39250,76671
39251,77058
39252,76339
39253,77567
39254,75745
39255,75943
39256,76463
39257,77131
39258,76984
39259,76151
39260,77923
39261,76607
39262,76390
39263,77581
39264,76812
39265,77374
39266,75999
39267,77386
39268,76108
39269,76160
39270,77883
39271,77028
39272,75526
39273,76485
39274,76720
39275,77078
39276,75585
39277,76465
39278,76230
39279,77411
39280,76153
39281,76696
39282,76476
39283,75783
39284,77140
39285,75897
39286,78195
39287,77180
39288,76717
39289,76338
39290,77563
39291,76437
39292,77066
39293,76957
39294,76041
39295,76355
39296,76643
39297,77647
39298,77095
39299,77792
39300,76629
39301,76455
39302,76573
39303,76946
39304,76349
39305,76559
39306,76988
39307,77681
39308,77397
39309,76401
39310,76180
39311,76084
39312,76695
39313,75810
39314,76164
39315,76085
39316,76272
39317,76537
39318,76805
39319,76667
39320,76954
39321,75093
39322,77174
39323,76610
39324,76109
39325,77068
39326,76469
39327,75684
39328,76777
39329,76838
39330,75981
39331,76697
39332,76729
39333,76838
39334,76882
39335,75188
39336,75884
39337,76055
39338,76578
39339,76205
39340,76115
39341,75372
39342,76353
39343,75367
39344,75483
39345,75744
39346,75936
39347,74517
39348,75822
39349,75953
39350,75528
39351,75918
39352,75447
39353,75903
39354,74941
39355,75775
39356,74604
39357,74773
39358,75907
39359,75250
39360,75753
39361,75282
39362,75883
39363,75590
39364,72659
39365,76148
39366,75052
39367,75239
39368,74340
39369,75365
39370,75331
39371,74274
39372,75668
39373,74241
39374,73220
39375,74580
39376,75047
39377,75332
39378,75506
39379,74998
39380,74952
39381,73923
39382,74458
39383,74765
39384,74980
39385,75148
39386,74882
39387,74926
39388,74594
39389,75620
39390,74867
39391,75479
39392,75265
39393,75045
39394,75029
39395,74858
39396,75330
39397,74048
39398,75391
39399,74824
39400,75017
39401,74796
39402,74743
39403,74672
39404,74205
39405,75008
39406,73246
39407,74493
39408,75068
39409,74568
39410,75101
39411,74025
39412,73953
39413,74224
39414,74610
39415,75575
39416,74774
39417,74929
39418,75805
39419,74904
39420,74873
39421,74466
39422,75674
39423,75356
39424,74604
39425,74549
39426,75099
39427,74457
39428,75472
39429,74574
39430,74007
39431,74970
39432,73516
39433,74577
39434,74889
39435,75195
39436,74378
39437,75274
39438,73244
39439,74475
39440,74583
39441,75771
39442,75364
39443,75535
39444,73505
39445,75048
39446,75334
39447,74633
39448,74939
39449,74933
39450,76021
39451,75055
39452,73766
39453,75153
39454,74184
39455,75764
39456,74723
39457,75789
39458,74906
39459,75364
39460,75141
39461,75225
39462,75457
39463,74945
39464,75113
39465,75189
39466,75365
39467,75327
39468,76149
39469,74309
39470,75861
39471,75275
39472,75290
39473,75329
39474,74861
39475,75971
39476,75359
39477,75424
39478,74838
39479,75478
39480,75393
39481,76623
39482,74642
39483,74399
39484,75972
39485,76388
39486,75826
39487,75572
39488,75741
39489,75866
39490,75160
39491,75484
39492,74831
39493,75784
39494,75525
39495,75941
39496,73341
39497,76476
39498,75370
39499,75236
39500,75891
39501,76194
39502,76229
39503,76090
39504,75063
39505,75830
39506,75174
39507,75729
39508,75920
39509,75434
39510,76364
39511,75580
39512,76546
39513,75706
39514,75694
39515,75096
39516,76101
39517,75246
39518,75680
39519,75699
39520,75204
39521,74390
39522,75943
39523,75290
39524,75862
39525,74983
39526,75253
39527,75468
39528,74835
39529,74854
39530,76072
39531,76102
39532,75060
39533,74132
39534,74883
39535,75822
39536,76082
39537,75541
39538,75301
39539,74769
39540,75319
39541,75499
39542,74625
39543,76162
39544,74031
39545,74125
39546,75299
39547,75224
39548,74589
39549,75215
39550,74907
39551,74188
39552,74817
39553,75202
39554,74786
39555,75915
39556,74679
39557,74655
39558,74118
39559,75273
39560,74872
39561,73139
39562,74558
39563,74601
39564,74971
39565,73874
39566,74628
39567,74830
39568,74582
39569,75653
39570,74322
39571,73675
39572,74614
39573,74702
39574,75056
39575,75001
39576,74685
39577,74195
39578,73845
39579,74324
39580,74083
39581,73109
39582,74873
39583,74523
39584,75488
39585,74890
39586,73502
39587,73120
39588,74097
39589,73809
39590,74116
39591,73547
39592,74342
39593,73821
39594,74065
39595,73618
39596,74156
39597,72577
39598,73890
39599,73011
39600,73439
39601,73759
39602,74320
39603,73358
39604,74083
39605,74468
39606,73756
39607,73718
39608,74085
39609,74150
39610,74040
39611,74352
39612,76146
39613,74100
39614,73250
39615,73709
39616,73660
39617,73852
39618,74533
39619,75530
39620,74164
39621,73435
39622,74999
39623,74497
39624,74753
39625,74658
39626,74894
39627,74409
39628,74119
39629,74564
39630,73630
39631,74702
39632,75160
39633,73931
39634,73568
39635,74285
39636,74399
39637,74589
39638,72649
39639,75876
39640,74050
39641,74346
39642,73499
39643,73936
39644,74965
39645,74882
39646,73545
39647,74590
39648,73613
39649,73748
39650,75444
39651,74714
39652,74574
39653,74265
39654,75144
39655,74424
39656,74087
39657,75483
39658,73828
39659,73656
39660,72973
39661,75794
39662,73971
39663,73961
39664,74740
39665,73203
39666,74893
39667,73878
39668,73575
39669,75146
39670,73918
39671,74840
39672,73916
39673,75829
39674,74269
39675,74919
39676,74539
39677,74037
39678,75019
39679,73976
39680,74797
39681,74393
39682,74726
39683,74333
39684,73803
39685,74521
39686,75270
39687,74474
39688,74782
39689,74986
39690,74660
39691,75071
39692,74350
39693,75570
39694,74764
39695,74455
39696,74363
39697,74175
39698,74227
39699,74362
39700,75479
39701,75538
39702,74794
39703,74809
39704,73599
39705,75242
39706,75997
39707,73728
39708,73855
39709,75515
39710,74922
39711,74361
39712,75185
39713,75086
39714,73972
39715,74656
39716,74481
39717,75226
39718,75366
39719,75177
39720,74611
39721,74117
39722,75286
39723,74110
39724,75823
39725,75893
39726,76291
39727,74783
39728,75723
39729,75064
39730,75839
39731,75253
39732,76446
39733,75244
39734,75616
39735,75850
39736,74935
39737,75392
39738,75243
39739,74994
39740,74923
39741,75827
39742,74985
39743,75545
39744,75147
39745,75538
39746,75844
39747,76372
39748,76402
39749,74813
39750,74153
39751,75633
39752,75959
39753,75837
39754,76251
39755,75463
39756,75023
39757,76011
39758,75811
39759,74740
39760,76075
39761,74285
39762,76696
39763,76207
39764,75293
39765,75643
39766,76635
39767,75253
39768,76434
39769,74696
39770,76688
39771,75792
39772,77039
39773,75765
39774,76175
39775,75777
39776,76459
39777,75700
39778,76107
39779,74203
39780,75927
39781,76038
39782,74712
39783,76159
39784,74656
39785,75400
39786,75470
39787,75980
39788,74498
39789,75569
39790,75513
39791,75903
39792,74981
39793,76612
39794,76517
39795,75875
39796,76189
39797,75504
39798,75271
39799,73959
39800,75770
39801,75631
39802,75626
39803,75962
39804,76220
39805,75389
39806,76175
39807,74816
39808,74686
39809,74911
39810,74876
39811,75598
39812,75846
39813,75923
39814,75617
39815,74907
39816,75846
39817,74982
39818,75062
39819,75875
39820,76347
39821,75427
39822,75487
39823,75046
39824,75611
39825,75345
39826,76043
39827,75647
39828,73895
39829,74685
39830,75381
39831,75520
39832,74289
39833,74149
39834,75526
39835,75024
39836,74591
39837,74717
39838,75370
39839,74837
39840,74412
39841,74315
39842,74952
39843,74909
39844,76312
39845,74388
39846,75007
39847,75793
39848,75214
39849,74456
39850,74380
39851,74778
39852,74713
39853,73911
39854,74914
39855,75125
39856,74269
39857,73492
39858,75437
39859,74585
39860,74742
39861,74654
39862,75067
39863,75459
39864,73879
39865,74707
39866,74970
39867,73559
39868,74866
39869,71665
39870,74703
39871,74334
39872,75523
39873,74568
39874,74196
39875,74205
39876,75267
39877,74433
39878,74204
39879,74466
39880,74130
39881,74056
39882,73271
39883,73902
39884,74032
39885,74975
39886,74357
39887,74119
39888,74053
39889,74093
39890,74679
39891,74871
39892,74411
39893,75210
39894,74283
39895,75913
39896,75033
39897,74809
39898,74784
39899,74957
39900,74062
39901,74396
39902,75026
39903,74767
39904,74950
39905,74871
39906,74688
39907,73930
39908,73836
39909,74464
39910,75048
39911,74153
39912,74187
39913,74722
39914,74157
39915,73959
39916,74514
39917,74781
39918,75017
39919,74518
39920,74897
39921,74016
39922,74433
39923,74380
39924,74245
39925,73899
39926,73138
39927,73338
39928,73737
39929,73795
39930,73497
39931,74464
39932,73393
39933,73477
39934,73115
39935,73337
39936,73466
39937,72963
39938,73179
39939,73099
39940,73453
39941,73170
39942,73220
39943,73410
39944,73580
39945,73167
39946,72856
39947,73697
39948,73331
39949,73556
39950,73152
39951,72536
39952,73083
39953,72954
39954,73114
39955,72899
39956,72029
39957,72467
39958,72606
39959,72548
39960,72591
39961,72616
39962,72224
39963,72589
39964,72722
39965,72540
39966,72473
39967,72147
39968,72425
39969,71557
39970,72168
39971,72411
39972,72488
39973,72888
39974,72084
39975,72279
39976,72157
39977,72541
39978,70801
39979,72222
39980,72402
39981,72460
39982,72903
39983,72409
39984,72499
39985,72236
39986,71968
39987,72521
39988,72040
39989,72602
39990,72233
39991,72268
39992,69598
39993,72332
39994,72153
39995,72299
39996,72404
39997,72657
39998,72566
39999,72426
40000,72788
40001,72300
40002,72611
40003,72636
40004,72541
40005,72523
40006,72449
40007,72679
40008,72897
40009,72478
40010,72519
40011,72531
40012,72889
40013,73070
40014,73211
40015,72838
40016,72885
40017,73157
40018,73442
40019,73259
40020,72647
40021,73285
40022,73487
40023,73172
40024,72955
40025,73310
40026,73545
40027,73007
40028,73875
40029,73334
40030,73384
40031,73715
40032,73602
40033,74436
40034,73832
40035,73441
40036,73590
40037,73619
40038,74289
40039,73844
40040,73946
40041,73871
40042,73718
40043,73833
40044,74519
40045,73399
40046,73989
40047,74112
40048,74223
40049,74417
40050,74349
40051,75054
40052,74452
40053,74696
40054,74694
40055,74653
40056,75056
40057,74850
40058,74911
40059,74396
40060,75080
40061,74571
40062,74472
40063,74748
40064,74512
40065,74590
40066,75061
40067,74625
40068,75126
40069,75029
40070,75077
40071,74808
40072,75094
40073,74745
40074,74739
40075,75110
40076,75035
40077,75144
40078,75200
40079,74826
40080,74923
40081,75287
40082,75292
40083,74762
40084,75075
40085,72758
40086,74850
40087,74848
40088,74750
40089,74925
40090,74966
40091,74897
40092,75337
40093,75078
40094,74715
40095,75367
40096,74559
40097,75055
40098,74762
40099,74629
40100,75242
40101,75456
40102,75106
40103,74914
40104,75088
40105,74894
40106,75130
40107,75305
40108,75474
40109,75131
40110,75267
40111,75113
40112,75080
40113,75510
40114,74496
40115,74937
40116,72976
40117,73560
40118,74304
40119,74175
40120,73481
40121,73458
40122,74344
40123,73623
40124,74330
40125,73105
40126,73443
40127,71660
40128,74556
40129,74728
40130,73490
40131,73306
40132,74014
40133,73118
40134,73607
40135,73587
40136,73216
40137,74055
40138,73673
40139,74452
40140,73989
40141,74078
40142,73611
40143,74387
40144,73868
40145,73593
40146,73890
40147,73816
40148,74655
40149,73773
40150,73180
40151,74246
40152,74860
40153,72853
40154,73384
40155,73867
40156,73966
40157,73776
40158,73872
40159,73901
40160,74540
40161,73158
40162,74035
40163,72506
40164,73756
40165,73460
40166,72849
40167,73431
40168,73145
40169,73484
40170,73969
40171,74288
40172,73112
40173,73248
40174,73777
40175,72706
40176,73929
40177,73873
40178,73181
40179,73081
40180,73570
40181,73044
40182,73221
40183,73832
40184,73580
40185,73290
40186,72893
40187,72941
40188,73980
40189,73758
40190,73473
40191,73168
40192,73379
40193,74131
40194,73632
40195,73383
40196,73216
40197,73329
40198,73520
40199,73814
40200,73924
40201,73537
40202,73143
40203,73325
40204,73778
40205,73352
40206,74362
40207,72691
40208,73289
40209,73347
40210,72548
40211,74310
40212,73998
40213,72955
40214,74058
40215,72442
40216,73292
40217,73541
40218,73644
40219,73454
40220,72785
40221,74223
40222,73293
40223,74791
40224,73636
40225,73386
40226,73492
40227,73826
40228,73576
40229,73656
40230,73378
40231,73716
40232,73908
40233,73970
40234,73118
40235,73929
40236,74134
40237,73668
40238,73867
40239,73106
40240,71497
40241,71600
40242,72709
40243,71847
40244,71443
40245,71870
40246,73073
40247,73423
40248,72165
40249,72772
40250,71913
40251,72788
40252,72047
40253,71968
40254,72923
40255,72189
40256,72738
40257,72523
40258,72766
40259,72700
40260,72587
40261,72541
40262,73262
40263,73137
40264,71716
40265,72684
40266,72628
40267,73403
40268,73041
40269,73092
40270,72696
40271,72647
40272,73412
40273,73792
40274,73264
40275,72869
40276,73431
40277,73034
40278,72931
40279,73282
40280,72614
40281,72612
40282,73207
40283,72243
40284,73025
40285,72620
40286,72670
40287,73022
40288,73204
40289,73694
40290,72384
40291,73998
40292,73221
40293,73200
40294,73811
40295,72911
40296,73114
40297,73110
40298,72676
40299,72198
40300,73009
40301,72768
40302,72672
40303,72897
40304,72607
40305,72537
40306,72857
40307,72624
40308,72861
40309,73206
40310,73489
40311,72265
40312,72814
40313,72553
40314,72607
40315,74255
40316,74132
40317,72934
40318,73375
40319,72731
40320,72938
40321,73869
40322,73755
40323,72992
40324,73109
40325,73067
40326,72033
40327,72528
40328,72800
40329,73399
40330,73215
40331,73592
40332,73658
40333,73669
40334,72354
40335,72747
40336,74252
40337,73972
40338,73976
40339,73516
40340,74624
40341,73488
40342,73211
40343,73242
40344,73718
40345,73228
40346,73174
40347,74211
